scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth,
scraper_4,4/13/2022 15:19,3827,3555,3555,3541,90123,1368,84716,3412,3008,3491,3175,4/13/2022 15:19,4,3,8,15,
scraper_1,4/13/2022 15:19,3132,3029,3029,3010,101954,1313,92757,3555,3115,3638,3300,4/13/2022 15:19,4,3,8,15,
scraper_2,4/13/2022 15:19,2613,2508,2508,2495,74654,1656,65404,3594,3154,3677,3338,4/13/2022 15:19,4,3,8,15,
scraper_4,4/13/2022 15:19,4177,4056,4056,4041,96835,1579,90153,3600,3159,3683,3343,4/13/2022 15:19,4,3,8,15,
scraper_3,4/13/2022 15:20,3711,3574,3574,3552,105143,1120,89276,3678,3237,3761,3421,4/13/2022 15:20,4,3,8,15,
scraper_1,4/14/2022 19:19,1,1,1,1,0,0,0,0,0,0,0,4/14/2022 19:19,4,5,25,45,
scraper_3,4/14/2022 19:19,1,1,1,1,0,0,0,1,1,1,1,4/14/2022 19:19,4,5,25,45,
scraper_2,4/14/2022 19:19,1,1,1,1,0,0,0,1,1,1,1,4/14/2022 19:19,4,5,25,45,
scraper_4,4/14/2022 19:19,1,1,1,1,0,0,0,1,1,1,1,4/14/2022 19:19,4,5,25,45,
scraper_4,4/14/2022 19:26,1421,503,503,487,11575,78,13164,711,642,720,655,4/14/2022 19:26,4,5,25,45,
scraper_4,4/14/2022 19:26,1556,1005,1005,990,11767,78,13380,757,657,742,679,4/14/2022 19:26,4,5,25,45,
scraper_1,4/14/2022 19:27,1251,503,503,487,14207,89,15321,844,723,831,749,4/14/2022 19:27,4,5,25,45,
scraper_1,4/14/2022 19:27,1705,1005,1005,986,15618,93,16704,981,799,1037,837,4/14/2022 19:27,4,5,25,45,
scraper_2,4/14/2022 19:29,1248,502,502,486,20567,88,21062,1258,1044,1336,1090,4/14/2022 19:29,4,5,25,45,
scraper_1,4/14/2022 19:30,2310,1508,1508,1489,20760,130,21761,1330,1103,1415,1151,4/14/2022 19:30,4,5,25,45,
scraper_4,4/14/2022 19:30,2698,1508,1508,1490,19389,102,21865,1395,1126,1488,1192,4/14/2022 19:30,4,5,25,45,
scraper_3,4/14/2022 19:30,1290,502,502,486,18257,97,18299,1427,1141,1535,1211,4/14/2022 19:30,4,5,25,45,
scraper_4,4/14/2022 19:30,3305,2031,2031,2013,20514,110,23092,1454,1149,1563,1222,4/14/2022 19:30,4,5,25,45,
scraper_1,4/14/2022 19:30,2882,2021,2021,2000,21734,152,22754,1481,1160,1596,1237,4/14/2022 19:30,4,5,25,45,
scraper_1,4/14/2022 19:30,3293,2524,2524,2504,31787,157,22853,1511,1170,1632,1249,4/14/2022 19:30,4,5,25,45,
scraper_4,4/14/2022 19:30,3755,2535,2535,2516,21941,117,24616,1524,1171,1647,1250,4/14/2022 19:30,4,5,25,45,
scraper_1,4/14/2022 19:30,3760,3057,3057,3036,33213,161,23284,1585,1184,1717,1277,4/14/2022 19:30,4,5,25,45,
scraper_4,4/14/2022 19:30,4380,3036,3036,3019,22375,121,24991,1680,1199,1829,1319,4/14/2022 19:30,4,5,25,45,
scraper_1,4/14/2022 19:30,4188,3558,3558,3536,34090,165,24912,1709,1204,1854,1338,4/14/2022 19:30,4,5,25,45,
scraper_3,4/14/2022 19:30,1917,1007,1007,991,19246,104,18995,1715,1206,1862,1343,4/14/2022 19:30,4,5,25,45,
scraper_4,4/14/2022 19:31,4707,3538,3538,3517,23263,126,25235,1872,1235,1977,1378,4/14/2022 19:31,4,5,25,45,
scraper_1,4/14/2022 19:31,4805,4061,4061,4040,34832,171,26352,1885,1238,1996,1392,4/14/2022 19:31,4,5,25,45,
scraper_1,4/14/2022 19:31,5436,4565,4565,4542,35598,173,28402,2025,1256,2069,1503,4/14/2022 19:31,4,5,25,45,
scraper_4,4/14/2022 19:31,5166,4064,4064,4043,23801,127,26222,2107,1264,2164,1622,4/14/2022 19:31,4,5,25,45,
scraper_4,4/14/2022 19:31,5296,4567,4567,4546,24311,155,26889,2181,1275,2202,1643,4/14/2022 19:31,4,5,25,45,
scraper_1,4/14/2022 19:31,6093,5066,5066,5042,36181,183,30108,2310,1296,2240,1667,4/14/2022 19:31,4,5,25,45,
scraper_1,4/14/2022 19:31,6468,5567,5567,5542,36952,188,31407,2391,1324,2290,1719,4/14/2022 19:31,4,5,25,45,
scraper_1,4/14/2022 19:31,7087,6070,6070,6045,37641,189,33323,2465,1351,2333,1758,4/14/2022 19:31,4,5,25,45,
scraper_1,4/14/2022 19:32,7199,6571,6571,6547,38439,195,34386,2527,1373,2363,1794,4/14/2022 19:32,4,5,25,45,
scraper_2,4/14/2022 19:32,1661,1006,1006,990,27366,204,28274,2576,1384,2392,1814,4/14/2022 19:32,4,5,25,45,
scraper_1,4/14/2022 19:32,7625,7076,7076,7051,39693,232,36916,2647,1439,2466,1880,4/14/2022 19:32,4,5,25,45,
scraper_3,4/14/2022 19:32,2214,1509,1509,1493,22110,150,21464,2664,1454,2483,1896,4/14/2022 19:32,4,5,25,45,
scraper_4,4/14/2022 19:34,5481,5068,5068,5046,32611,263,35459,3030,1791,2853,2237,4/14/2022 19:34,4,5,25,45,
scraper_1,4/14/2022 19:35,7937,7581,7581,7553,51076,420,49234,3176,1934,3000,2380,4/14/2022 19:35,4,5,25,45,
scraper_2,4/14/2022 19:36,1898,1530,1530,1514,43652,436,44667,3319,2077,3143,2522,4/14/2022 19:36,4,5,25,45,
scraper_4,4/14/2022 19:37,5856,5569,5569,5547,48757,587,52038,3455,2211,3279,2656,4/14/2022 19:37,4,5,25,45,
scraper_3,4/14/2022 19:37,2573,2014,2014,1998,34553,434,33540,3482,2238,3306,2683,4/14/2022 19:37,4,5,25,45,
scraper_1,4/14/2022 19:37,8396,8082,8082,8054,65867,804,63434,3488,2244,3312,2689,4/14/2022 19:37,4,5,25,45,
scraper_2,4/14/2022 19:38,2335,2031,2031,2015,59473,821,60379,3495,2251,3319,2696,4/14/2022 19:38,4,5,25,45,
scraper_3,4/14/2022 19:39,2882,2517,2517,2501,48495,767,47422,3688,2443,3511,2888,4/14/2022 19:39,4,5,25,45,
scraper_2,4/14/2022 19:40,2754,2533,2533,2517,87728,1120,84836,3815,2570,3638,3015,4/14/2022 19:40,4,5,25,45,
scraper_3,4/14/2022 19:41,3245,3024,3024,3008,67456,1149,65498,3966,2714,3788,3163,4/14/2022 19:41,4,5,25,45,
scraper_4,4/14/2022 19:41,6326,6070,6070,6048,65327,887,68083,3972,2719,3794,3169,4/14/2022 19:41,4,5,25,45,
scraper_1,4/14/2022 19:41,8790,8590,8590,8562,86521,1181,83027,3987,2733,3808,3184,4/14/2022 19:41,4,5,25,45,
scraper_4,4/14/2022 19:43,6716,6571,6571,6549,94977,1374,93144,4100,2837,3919,3290,4/14/2022 19:43,4,5,25,45,
scraper_2,4/14/2022 19:43,3242,3035,3035,3017,108793,1327,103231,4126,2858,3942,3311,4/14/2022 19:43,4,5,25,45,
scraper_2,4/14/2022 19:43,3679,3538,3538,3519,109240,1458,103375,4141,2864,3956,3316,4/14/2022 19:43,4,5,25,45,
scraper_3,4/14/2022 19:44,3714,3536,3536,3517,86896,1501,80759,4188,2907,4003,3360,4/14/2022 19:44,4,5,25,45,
scraper_4,4/14/2022 19:44,7205,7081,7081,7056,101274,1625,98660,4198,2917,4013,3370,4/14/2022 19:44,4,5,25,45,
scraper_1,4/14/2022 19:45,9168,9091,9091,9063,112519,1562,103538,4253,2972,4068,3425,4/14/2022 19:45,4,5,25,45,
scraper_3,4/14/2022 19:46,4159,4037,4037,4018,95577,1754,87418,4314,3033,4129,3486,4/14/2022 19:46,4,5,25,45,
scraper_2,4/14/2022 19:50,4274,4043,4043,4024,129418,1727,121165,4611,3327,4426,3782,4/14/2022 19:50,4,5,25,45,
scraper_3,4/14/2022 19:50,4730,4538,4538,4519,109933,1944,99846,4620,3336,4435,3791,4/14/2022 19:50,4,5,25,45,
scraper_4,4/14/2022 19:51,7758,7582,7582,7557,125050,1887,116955,4674,3390,4489,3845,4/14/2022 19:51,4,5,25,45,
scraper_1,4/14/2022 19:52,9814,9594,9594,9566,128816,1761,118165,4693,3409,4508,3864,4/14/2022 19:52,4,5,25,45,
scraper_4,4/14/2022 19:57,8145,8083,8083,8058,146513,1991,132885,5012,3727,4826,4183,4/14/2022 19:57,4,5,25,45,
scraper_2,4/14/2022 19:58,4792,4545,4545,4526,143828,1886,133207,5053,3768,4867,4224,4/14/2022 19:58,4,5,25,45,
scraper_1,4/14/2022 19:59,10264,10098,10098,10070,150121,2008,134519,5077,3792,4891,4248,4/14/2022 19:59,4,5,25,45,
scraper_3,4/14/2022 20:02,5265,5041,5041,5022,121649,2029,110519,5184,3899,4998,4355,4/14/2022 20:02,4,5,25,45,
scraper_4,4/14/2022 20:05,8610,8584,8584,8559,160479,2168,146638,5379,4094,5193,4550,4/14/2022 20:05,4,5,25,45,
scraper_3,4/14/2022 20:08,5660,5543,5543,5524,147097,2308,129116,5531,4246,5345,4702,4/14/2022 20:08,4,5,25,45,
scraper_2,4/14/2022 20:08,5249,5051,5051,5032,152772,1972,142030,5551,4266,5365,4722,4/14/2022 20:08,4,5,25,45,
scraper_4,4/14/2022 20:09,9127,9096,9096,9071,171665,2251,157304,5585,4300,5399,4756,4/14/2022 20:09,4,5,25,45,
scraper_3,4/14/2022 20:11,6056,6055,6055,6036,166129,2638,148279,5663,4378,5477,4834,4/14/2022 20:11,4,5,25,45,
scraper_1,4/14/2022 20:12,10844,10600,10600,10572,160668,2071,144927,5738,4453,5552,4909,4/14/2022 20:12,4,5,25,45,
scraper_2,4/14/2022 20:17,5818,5559,5559,5540,163948,2059,152135,5896,4611,5710,5067,4/14/2022 20:17,4,5,25,45,
scraper_1,4/14/2022 20:18,11233,11103,11103,11075,166706,2171,150915,5919,4634,5733,5090,4/14/2022 20:18,4,5,25,45,
scraper_2,4/14/2022 20:19,6089,6061,6061,6042,192898,2415,175795,5960,4675,5774,5131,4/14/2022 20:19,4,5,25,45,
scraper_1,4/14/2022 20:25,11826,11607,11607,11579,181575,2265,163910,6100,4815,5914,5271,4/14/2022 20:25,4,5,25,45,
scraper_1,4/14/2022 20:30,12195,12110,12110,12082,197147,2313,178396,6317,5032,6131,5488,4/14/2022 20:30,4,5,25,45,
scraper_2,4/14/2022 20:43,1,1,1,1,0,0,0,0,0,0,0,4/14/2022 20:43,4,5,35,45,
scraper_4,4/14/2022 20:43,1,1,1,1,0,0,0,1,1,1,1,4/14/2022 20:43,4,5,35,45,
scraper_3,4/14/2022 20:43,1,1,1,1,0,0,0,1,1,1,1,4/14/2022 20:43,4,5,35,45,
scraper_1,4/14/2022 20:43,1,1,1,1,0,0,0,6,6,6,6,4/14/2022 20:43,4,5,35,45,
scraper_4,4/14/2022 20:43,1195,502,502,486,13577,66,14419,931,848,951,861,4/14/2022 20:43,4,5,35,45,
scraper_2,4/14/2022 20:44,1259,503,503,487,20523,39,20279,1008,911,1039,926,4/14/2022 20:44,4,5,35,45,
scraper_4,4/14/2022 20:44,1974,1008,1008,989,14305,67,14857,1180,1004,1203,1021,4/14/2022 20:44,4,5,35,45,
scraper_1,4/14/2022 20:44,1253,516,516,501,14312,67,14852,1233,1055,1264,1071,4/14/2022 20:44,4,5,35,45,
scraper_3,4/14/2022 20:44,1165,507,507,492,22214,89,23278,1259,1076,1287,1092,4/14/2022 20:44,4,5,35,45,
scraper_4,4/14/2022 20:44,2448,1511,1511,1497,15901,69,15152,1543,1283,1561,1301,4/14/2022 20:44,4,5,35,45,
scraper_1,4/14/2022 20:44,1792,1018,1018,1006,20149,68,15256,1596,1332,1620,1347,4/14/2022 20:44,4,5,35,45,
scraper_2,4/14/2022 20:44,1737,1006,1006,989,37603,156,37925,1705,1387,1707,1405,4/14/2022 20:44,4,5,35,45,
scraper_3,4/14/2022 20:44,1795,1008,1008,992,30633,109,32515,1761,1409,1774,1429,4/14/2022 20:44,4,5,35,45,
scraper_4,4/14/2022 20:44,2928,2018,2018,2000,17105,70,15291,1791,1429,1806,1453,4/14/2022 20:44,4,5,35,45,
scraper_1,4/14/2022 20:44,2355,1525,1525,1515,22162,69,16798,1858,1463,1886,1489,4/14/2022 20:44,4,5,35,45,
scraper_3,4/14/2022 20:44,2248,1512,1512,1497,32242,114,35535,2033,1516,2062,1567,4/14/2022 20:44,4,5,35,45,
scraper_4,4/14/2022 20:44,3265,2528,2528,2509,17964,73,15473,2047,1519,2086,1577,4/14/2022 20:44,4,5,35,45,
scraper_1,4/14/2022 20:44,3079,2034,2034,2021,23249,75,17831,2097,1545,2159,1614,4/14/2022 20:44,4,5,35,45,
scraper_2,4/14/2022 20:45,2173,1509,1509,1492,45749,282,46477,2154,1571,2221,1657,4/14/2022 20:45,4,5,35,45,
scraper_3,4/14/2022 20:45,3224,2038,2038,2025,33687,115,37039,2266,1640,2338,1762,4/14/2022 20:45,4,5,35,45,
scraper_1,4/14/2022 20:45,3456,2539,2539,2523,24660,78,19564,2317,1676,2385,1802,4/14/2022 20:45,4,5,35,45,
scraper_4,4/14/2022 20:45,3826,3033,3033,3011,19123,79,16671,2325,1682,2398,1808,4/14/2022 20:45,4,5,35,45,
scraper_3,4/14/2022 20:45,3710,2539,2539,2522,40678,116,41139,2513,1844,2598,1975,4/14/2022 20:45,4,5,35,45,
scraper_2,4/14/2022 20:45,2550,2011,2011,1992,65942,396,66490,2586,1911,2676,2043,4/14/2022 20:45,4,5,35,45,
scraper_1,4/14/2022 20:45,4010,3053,3053,3037,26978,106,20459,2605,1929,2696,2061,4/14/2022 20:45,4,5,35,45,
scraper_3,4/14/2022 20:45,3928,3044,3044,3028,48529,116,51501,2769,2045,2853,2189,4/14/2022 20:45,4,5,35,45,
scraper_1,4/14/2022 20:46,4609,3556,3556,3538,29318,108,20938,2912,2139,2991,2293,4/14/2022 20:46,4,5,35,45,
scraper_2,4/14/2022 20:46,2860,2514,2514,2496,86546,568,86979,2953,2180,3032,2334,4/14/2022 20:46,4,5,35,45,
scraper_3,4/14/2022 20:46,4505,3552,3552,3536,56088,117,59296,3040,2238,3106,2403,4/14/2022 20:46,4,5,35,45,
scraper_1,4/14/2022 20:46,4781,4060,4060,4040,39533,113,21083,3343,2410,3371,2607,4/14/2022 20:46,4,5,35,45,
scraper_4,4/14/2022 20:46,4332,3538,3538,3516,19906,82,16982,3356,2420,3383,2617,4/14/2022 20:46,4,5,35,45,
scraper_3,4/14/2022 20:46,4913,4053,4053,4034,56915,124,61085,3387,2435,3405,2637,4/14/2022 20:46,4,5,35,45,
scraper_2,4/14/2022 20:46,3400,3032,3032,3014,104789,660,103237,3392,2437,3408,2641,4/14/2022 20:46,4,5,35,45,
scraper_3,4/14/2022 20:46,5659,4555,4555,4540,57462,124,62616,3595,2533,3592,2754,4/14/2022 20:46,4,5,35,45,
scraper_4,4/14/2022 20:47,4704,4039,4039,4018,21509,103,17287,3722,2625,3721,2855,4/14/2022 20:47,4,5,35,45,
scraper_1,4/14/2022 20:47,5104,4561,4561,4540,41044,279,22580,3750,2649,3746,2874,4/14/2022 20:47,4,5,35,45,
scraper_2,4/14/2022 20:47,3999,3533,3533,3514,121222,723,118990,3829,2702,3817,2931,4/14/2022 20:47,4,5,35,45,
scraper_3,4/14/2022 20:47,5918,5058,5058,5041,58170,124,63756,3924,2759,3883,2993,4/14/2022 20:47,4,5,35,45,
scraper_1,4/14/2022 20:47,5946,5064,5064,5043,41574,314,23055,4110,2835,4002,3086,4/14/2022 20:47,4,5,35,45,
scraper_4,4/14/2022 20:47,5105,4543,4543,4521,23452,135,18388,4115,2839,4006,3091,4/14/2022 20:47,4,5,35,45,
scraper_2,4/14/2022 20:47,4553,4041,4041,4022,132484,723,129619,4269,2904,4112,3192,4/14/2022 20:47,4,5,35,45,
scraper_3,4/14/2022 20:47,6585,5569,5569,5553,58925,126,65497,4273,2908,4116,3197,4/14/2022 20:47,4,5,35,45,
scraper_4,4/14/2022 20:47,5621,5045,5045,5024,24047,176,20447,4474,3019,4323,3431,4/14/2022 20:47,4,5,35,45,
scraper_1,4/14/2022 20:47,6231,5568,5568,5547,41752,332,23099,4476,3020,4327,3434,4/14/2022 20:47,4,5,35,45,
scraper_3,4/14/2022 20:47,6904,6083,6083,6064,59278,164,65677,4611,3076,4457,3598,4/14/2022 20:47,4,5,35,45,
scraper_3,4/14/2022 20:48,7310,6586,6586,6569,59995,164,67101,4717,3142,4530,3677,4/14/2022 20:48,4,5,35,45,
scraper_2,4/14/2022 20:48,5099,4543,4543,4524,145408,723,142322,4747,3155,4554,3692,4/14/2022 20:48,4,5,35,45,
scraper_1,4/14/2022 20:48,6584,6071,6071,6049,46759,513,28348,4782,3168,4580,3707,4/14/2022 20:48,4,5,35,45,
scraper_4,4/14/2022 20:48,5972,5552,5552,5532,31181,406,28416,4822,3187,4612,3730,4/14/2022 20:48,4,5,35,45,
scraper_1,4/14/2022 20:48,6979,6588,6588,6566,51586,617,32259,4903,3266,4693,3810,4/14/2022 20:48,4,5,35,45,
scraper_3,4/14/2022 20:48,7594,7132,7132,7110,66424,440,73260,5012,3375,4802,3919,4/14/2022 20:48,4,5,35,45,
scraper_4,4/14/2022 20:49,6367,6055,6055,6033,51872,869,48822,5082,3445,4872,3989,4/14/2022 20:49,4,5,35,45,
scraper_1,4/14/2022 20:49,7405,7089,7089,7068,63928,1002,45147,5091,3454,4881,3998,4/14/2022 20:49,4,5,35,45,
scraper_2,4/14/2022 20:49,5625,5046,5046,5027,159296,723,155869,5105,3467,4895,4011,4/14/2022 20:49,4,5,35,45,
scraper_3,4/14/2022 20:49,7941,7636,7636,7614,87831,900,94680,5175,3536,4964,4080,4/14/2022 20:49,4,5,35,45,
scraper_1,4/14/2022 20:50,7868,7597,7597,7574,80665,1363,62051,5212,3566,4997,4111,4/14/2022 20:50,4,5,35,45,
scraper_4,4/14/2022 20:50,6803,6556,6556,6534,70751,1247,67072,5242,3596,5027,4141,4/14/2022 20:50,4,5,35,45,
scraper_1,4/14/2022 20:50,8297,8100,8100,8075,86910,1531,66179,5360,3710,5145,4255,4/14/2022 20:50,4,5,35,45,
scraper_3,4/14/2022 20:50,8586,8155,8155,8133,106127,1308,112374,5570,3916,5355,4463,4/14/2022 20:50,4,5,35,45,
scraper_2,4/14/2022 20:51,6090,5548,5548,5530,175330,723,171108,5617,3962,5401,4510,4/14/2022 20:51,4,5,35,45,
scraper_4,4/14/2022 20:51,7393,7057,7057,7035,94805,1511,87502,5666,4011,5450,4559,4/14/2022 20:51,4,5,35,45,
scraper_1,4/14/2022 20:51,8828,8601,8601,8576,117067,1946,91147,5777,4121,5560,4669,4/14/2022 20:51,4,5,35,45,
scraper_3,4/14/2022 20:51,8987,8656,8656,8634,115622,1483,120986,5852,4196,5635,4744,4/14/2022 20:51,4,5,35,45,
scraper_1,4/14/2022 20:52,9346,9104,9104,9079,132374,2094,105785,6111,4455,5894,5003,4/14/2022 20:52,4,5,35,45,
